directorio_hog,N_pobre_monetario,N_pobre_extremo,N_pobre_ipm,N_ingpc,N_sin_cp,N_nper,N_gm_educ_hog,N_deficit_cuantitativo,N_deficit_cualitativo,N_deficit_habitacional
10455821,1,0,0,264631.5,0,4,92916.672,0,0,0
10455831,1,1,1,,0,2,,0,0,0
10455831,1,1,1,,0,2,,0,0,0
10455841,0,0,0,775000,0,2,,0,0,0
10455841,0,0,0,775000,0,2,,0,0,0
10455851,1,0,0,166666.666666667,0,3,51666.664,0,0,0
10455851,1,0,0,166666.666666667,0,3,51666.664,0,0,0
10455851,1,0,0,166666.666666667,0,3,51666.664,0,0,0
10455861,0,0,0,957350.666666667,0,3,,0,0,0
10455861,0,0,0,957350.666666667,0,3,,0,0,0
10455861,0,0,0,957350.666666667,0,3,,0,0,0
10455871,1,0,0,300000,0,2,,0,0,0
10455871,1,0,0,300000,0,2,,0,0,0
10455881,0,0,0,483333.333333333,0,6,201666.67,0,0,0
10455881,0,0,0,483333.333333333,0,6,201666.67,0,0,0
10455881,0,0,0,483333.333333333,0,6,201666.67,0,0,0
10455881,0,0,0,483333.333333333,0,6,201666.67,0,0,0
10455881,0,0,0,483333.333333333,0,6,201666.67,0,0,0
10455881,0,0,0,483333.333333333,0,6,201666.67,0,0,0
10455891,0,0,0,605684,0,3,530833.38,0,0,0
10455891,0,0,0,605684,0,3,530833.38,0,0,0
10455891,0,0,0,605684,0,3,530833.38,0,0,0
10455901,0,0,0,859263,0,2,,0,0,0
10455901,0,0,0,859263,0,2,,0,0,0
10455911,0,0,0,1441666.66666667,0,2,,0,0,0
10455911,0,0,0,1441666.66666667,0,2,,0,0,0
10455921,0,0,1,566371.866666667,1,5,25000,0,0,0
10455921,0,0,1,566371.866666667,1,5,25000,0,0,0
10455921,0,0,1,566371.866666667,1,5,25000,0,0,0
10455921,0,0,1,566371.866666667,1,5,25000,0,0,0
10455921,0,0,1,566371.866666667,1,5,25000,0,0,0
10455931,1,0,0,423333.333333333,0,3,588333.38,0,0,0
10455931,1,0,0,423333.333333333,0,3,588333.38,0,0,0
10455931,1,0,0,423333.333333333,0,3,588333.38,0,0,0
10455941,0,0,0,883333.333333333,0,3,266666.66,0,1,1
10455941,0,0,0,883333.333333333,0,3,266666.66,0,1,1
10455941,0,0,0,883333.333333333,0,3,266666.66,0,1,1
10455951,0,0,0,766666.666666667,0,1,,0,0,0
10455961,0,0,0,1593333.33333333,0,3,0,0,0,0
10455961,0,0,0,1593333.33333333,0,3,0,0,0,0
10455961,0,0,0,1593333.33333333,0,3,0,0,0,0
10455971,0,0,1,741666.666666667,0,1,,0,0,0
10455981,0,0,0,1508526,0,1,,0,0,0
10455991,0,0,0,642000,0,3,0,0,0,0
10455991,0,0,0,642000,0,3,0,0,0,0
10455991,0,0,0,642000,0,3,0,0,0,0
10456001,0,0,0,1304692.66666667,0,3,16666.666,0,1,1
10456001,0,0,0,1304692.66666667,0,3,16666.666,0,1,1
10456001,0,0,0,1304692.66666667,0,3,16666.666,0,1,1
10456011,1,0,1,279166.666666667,0,2,,0,0,0
10456011,1,0,1,279166.666666667,0,2,,0,0,0
10456021,1,0,0,241666.666666667,0,2,,0,0,0
10456021,1,0,0,241666.666666667,0,2,,0,0,0
10456031,0,0,0,985000,0,2,166666.67,0,0,0
10456031,0,0,0,985000,0,2,166666.67,0,0,0
10456041,1,0,0,250000,1,2,,0,0,0
10456041,1,0,0,250000,1,2,,0,0,0
10456051,0,0,0,1017756.5,0,4,347916.66,0,0,0
10456051,0,0,0,1017756.5,0,4,347916.66,0,0,0
10456051,0,0,0,1017756.5,0,4,347916.66,0,0,0
10456051,0,0,0,1017756.5,0,4,347916.66,0,0,0
10456061,0,0,0,1845555.55555556,0,3,396666.66,0,0,0
10456061,0,0,0,1845555.55555556,0,3,396666.66,0,0,0
10456061,0,0,0,1845555.55555556,0,3,396666.66,0,0,0
10456071,0,0,0,800000,0,1,333333.34,0,0,0
10456081,1,0,0,181705.2,0,5,108333.34,0,0,0
10456081,1,0,0,181705.2,0,5,108333.34,0,0,0
10456081,1,0,0,181705.2,0,5,108333.34,0,0,0
10456081,1,0,0,181705.2,0,5,108333.34,0,0,0
10456081,1,0,0,181705.2,0,5,108333.34,0,0,0
10456091,0,0,0,1000000,0,3,,0,0,0
10456091,0,0,0,1000000,0,3,,0,0,0
10456091,0,0,0,1000000,0,3,,0,0,0
10456101,0,0,0,300000,0,4,321666.66,0,0,0
10456101,0,0,0,300000,0,4,321666.66,0,0,0
10456101,0,0,0,300000,0,4,321666.66,0,0,0
10456101,0,0,0,300000,0,4,321666.66,0,0,0
10456111,0,0,0,1706000,0,1,0,0,0,0
10456121,0,0,0,551875,0,4,391666.66,0,0,0
10456121,0,0,0,551875,0,4,391666.66,0,0,0
10456121,0,0,0,551875,0,4,391666.66,0,0,0
10456121,0,0,0,551875,0,4,391666.66,0,0,0
10456141,1,0,0,450000,0,2,0,0,0,0
10456141,1,0,0,450000,0,2,0,0,0,0
10456151,1,1,0,,0,1,,0,0,0
10456161,0,0,0,701250,0,4,65000,0,0,0
10456161,0,0,0,701250,0,4,65000,0,0,0
10456161,0,0,0,701250,0,4,65000,0,0,0
10456161,0,0,0,701250,0,4,65000,0,0,0
10456171,0,0,0,3472222.22222222,0,3,108333.33,0,0,0
10456171,0,0,0,3472222.22222222,0,3,108333.33,0,0,0
10456171,0,0,0,3472222.22222222,0,3,108333.33,0,0,0
10456181,0,0,0,2604166.66666667,0,2,0,0,0,0
10456181,0,0,0,2604166.66666667,0,2,0,0,0,0
10456191,0,0,0,2400000,0,1,,0,0,0
10456211,0,0,0,3800000,0,2,1166666.6,0,0,0
10456211,0,0,0,3800000,0,2,1166666.6,0,0,0
10456221,0,0,0,675666.666666667,0,5,,0,0,0
10456221,0,0,0,675666.666666667,0,5,,0,0,0
10456221,0,0,0,675666.666666667,0,5,,0,0,0
10456221,0,0,0,675666.666666667,0,5,,0,0,0
10456221,0,0,0,675666.666666667,0,5,,0,0,0
10456231,0,0,0,8500000,0,2,,0,0,0
10456231,0,0,0,8500000,0,2,,0,0,0
10456241,0,0,0,5500000,0,1,,0,0,0
10456251,0,0,0,3020833.33333333,0,4,5958333.5,0,0,0
10456251,0,0,0,3020833.33333333,0,4,5958333.5,0,0,0
10456251,0,0,0,3020833.33333333,0,4,5958333.5,0,0,0
10456251,0,0,0,3020833.33333333,0,4,5958333.5,0,0,0
10456261,0,0,0,8854166.66666667,0,2,,0,0,0
10456261,0,0,0,8854166.66666667,0,2,,0,0,0
10456281,0,0,0,6666666.66666667,0,5,7016667,0,0,0
10456281,0,0,0,6666666.66666667,0,5,7016667,0,0,0
10456281,0,0,0,6666666.66666667,0,5,7016667,0,0,0
10456281,0,0,0,6666666.66666667,0,5,7016667,0,0,0
10456281,0,0,0,6666666.66666667,0,5,7016667,0,0,0
10456301,0,0,0,6250000,0,2,2108333.5,0,0,0
10456301,0,0,0,6250000,0,2,2108333.5,0,0,0
10456311,0,0,0,1266666.66666667,0,3,1300000,0,0,0
10456311,0,0,0,1266666.66666667,0,3,1300000,0,0,0
10456311,0,0,0,1266666.66666667,0,3,1300000,0,0,0
10456351,0,0,0,875000,0,4,,0,0,0
10456351,0,0,0,875000,0,4,,0,0,0
10456351,0,0,0,875000,0,4,,0,0,0
10456351,0,0,0,875000,0,4,,0,0,0
10456361,0,0,0,1000000,0,3,,0,0,0
10456361,0,0,0,1000000,0,3,,0,0,0
10456361,0,0,0,1000000,0,3,,0,0,0
10456371,0,0,0,700000,0,3,577333.31,0,0,0
10456371,0,0,0,700000,0,3,577333.31,0,0,0
10456371,0,0,0,700000,0,3,577333.31,0,0,0
10456381,0,0,0,1766666.66666667,0,3,233333.34,0,0,0
10456381,0,0,0,1766666.66666667,0,3,233333.34,0,0,0
10456381,0,0,0,1766666.66666667,0,3,233333.34,0,0,0
10456401,1,1,0,,0,1,,0,0,0
10456411,1,0,0,435833.333333333,1,3,10500,0,0,0
10456411,1,0,0,435833.333333333,1,3,10500,0,0,0
10456411,1,0,0,435833.333333333,1,3,10500,0,0,0
10456421,0,0,0,600000,0,2,,0,0,0
10456421,0,0,0,600000,0,2,,0,0,0
10456501,1,1,1,155625,1,8,17416.666,0,1,1
10456501,1,1,1,155625,1,8,17416.666,0,1,1
10456501,1,1,1,155625,1,8,17416.666,0,1,1
10456501,1,1,1,155625,1,8,17416.666,0,1,1
10456501,1,1,1,155625,1,8,17416.666,0,1,1
10456501,1,1,1,155625,1,8,17416.666,0,1,1
10456501,1,1,1,155625,1,8,17416.666,0,1,1
10456501,1,1,1,155625,1,8,17416.666,0,1,1
10456511,0,0,0,850000,0,3,10000,0,0,0
10456511,0,0,0,850000,0,3,10000,0,0,0
10456511,0,0,0,850000,0,3,10000,0,0,0
10456512,0,0,0,539500,1,4,,1,0,1
10456512,0,0,0,539500,1,4,,1,0,1
10456512,0,0,0,539500,1,4,,1,0,1
10456512,0,0,0,539500,1,4,,1,0,1
10456521,0,0,0,10000000,0,3,1866416.6,0,0,0
10456521,0,0,0,10000000,0,3,1866416.6,0,0,0
10456521,0,0,0,10000000,0,3,1866416.6,0,0,0
10456551,0,0,0,3821666.66666667,0,2,,0,0,0
10456551,0,0,0,3821666.66666667,0,2,,0,0,0
10456561,0,0,0,2755555.55555556,0,3,,0,0,0
10456561,0,0,0,2755555.55555556,0,3,,0,0,0
10456561,0,0,0,2755555.55555556,0,3,,0,0,0
10456571,0,0,0,3093750,0,4,1300000,0,0,0
10456571,0,0,0,3093750,0,4,1300000,0,0,0
10456571,0,0,0,3093750,0,4,1300000,0,0,0
10456571,0,0,0,3093750,0,4,1300000,0,0,0
10456611,0,0,0,3871000,0,5,437500,0,0,0
10456611,0,0,0,3871000,0,5,437500,0,0,0
10456611,0,0,0,3871000,0,5,437500,0,0,0
10456611,0,0,0,3871000,0,5,437500,0,0,0
10456611,0,0,0,3871000,0,5,437500,0,0,0
10456621,0,0,0,4295833.33333333,0,2,,0,0,0
10456621,0,0,0,4295833.33333333,0,2,,0,0,0
10456631,1,0,0,304000,1,4,27500,0,0,0
10456631,1,0,0,304000,1,4,27500,0,0,0
10456631,1,0,0,304000,1,4,27500,0,0,0
10456631,1,0,0,304000,1,4,27500,0,0,0
10456641,0,0,0,536166.666666667,1,3,50833.336,0,0,0
10456641,0,0,0,536166.666666667,1,3,50833.336,0,0,0
10456641,0,0,0,536166.666666667,1,3,50833.336,0,0,0
10456651,0,0,0,1702500,0,2,,0,0,0
10456651,0,0,0,1702500,0,2,,0,0,0
10456661,0,0,0,1029666.66666667,0,1,,0,0,0
10456671,1,0,0,237500,1,4,,0,0,0
10456671,1,0,0,237500,1,4,,0,0,0
10456671,1,0,0,237500,1,4,,0,0,0
10456671,1,0,0,237500,1,4,,0,0,0
10456681,1,0,1,270833.25,1,4,,0,0,0
10456681,1,0,1,270833.25,1,4,,0,0,0
10456681,1,0,1,270833.25,1,4,,0,0,0
10456681,1,0,1,270833.25,1,4,,0,0,0
10456691,0,0,0,650000,0,2,125000,0,0,0
10456691,0,0,0,650000,0,2,125000,0,0,0
10456701,0,0,0,1000000,0,3,233333.33,0,1,1
10456701,0,0,0,1000000,0,3,233333.33,0,1,1
10456701,0,0,0,1000000,0,3,233333.33,0,1,1
10456721,0,0,0,5715057.5,0,2,5000,0,0,0
10456721,0,0,0,5715057.5,0,2,5000,0,0,0
10456731,0,0,0,1389270.22222222,0,3,373750,0,0,0
10456731,0,0,0,1389270.22222222,0,3,373750,0,0,0
10456731,0,0,0,1389270.22222222,0,3,373750,0,0,0
10456741,0,0,0,3190000,0,2,10833.333,0,0,0
10456741,0,0,0,3190000,0,2,10833.333,0,0,0
10456751,0,0,0,1295000,0,2,,0,0,0
10456751,0,0,0,1295000,0,2,,0,0,0
10456761,0,0,0,800000,0,4,12500,0,0,0
10456761,0,0,0,800000,0,4,12500,0,0,0
10456761,0,0,0,800000,0,4,12500,0,0,0
10456761,0,0,0,800000,0,4,12500,0,0,0
10456781,0,0,0,749077.666666667,0,3,109583.33,0,0,0
10456781,0,0,0,749077.666666667,0,3,109583.33,0,0,0
10456781,0,0,0,749077.666666667,0,3,109583.33,0,0,0
10456791,1,0,0,196733.333333333,0,5,913750,0,0,0
10456791,1,0,0,196733.333333333,0,5,913750,0,0,0
10456791,1,0,0,196733.333333333,0,5,913750,0,0,0
10456791,1,0,0,196733.333333333,0,5,913750,0,0,0
10456791,1,0,0,196733.333333333,0,5,913750,0,0,0
10456801,0,0,0,1000000,0,1,,0,0,0
10456811,1,0,0,388888.888888889,0,3,,0,0,0
10456811,1,0,0,388888.888888889,0,3,,0,0,0
10456811,1,0,0,388888.888888889,0,3,,0,0,0
10456821,0,0,0,1050000,0,2,,0,0,0
10456821,0,0,0,1050000,0,2,,0,0,0
10456831,1,0,0,460000,0,5,0,0,0,0
10456831,1,0,0,460000,0,5,0,0,0,0
10456831,1,0,0,460000,0,5,0,0,0,0
10456831,1,0,0,460000,0,5,0,0,0,0
10456831,1,0,0,460000,0,5,0,0,0,0
10456841,0,0,0,483333.333333333,1,3,,0,1,1
10456841,0,0,0,483333.333333333,1,3,,0,1,1
10456841,0,0,0,483333.333333333,1,3,,0,1,1
10456851,0,0,0,3000000,0,1,,0,0,0
10456861,0,0,0,3083333.33333333,0,2,1708334,0,0,0
10456861,0,0,0,3083333.33333333,0,2,1708334,0,0,0
10456871,0,0,0,5000000,0,1,,0,0,0
10456881,0,0,0,1200000,0,2,,0,0,0
10456881,0,0,0,1200000,0,2,,0,0,0
10456891,0,0,0,2499667,0,1,4166.6665,0,0,0
10456901,1,0,0,220000,1,5,27416.666,0,0,0
10456901,1,0,0,220000,1,5,27416.666,0,0,0
10456901,1,0,0,220000,1,5,27416.666,0,0,0
10456901,1,0,0,220000,1,5,27416.666,0,0,0
10456901,1,0,0,220000,1,5,27416.666,0,0,0
10456911,0,0,0,568583.333333333,0,2,30000,0,0,0
10456911,0,0,0,568583.333333333,0,2,30000,0,0,0
10456941,0,0,0,987500,0,4,,0,0,0
10456941,0,0,0,987500,0,4,,0,0,0
10456941,0,0,0,987500,0,4,,0,0,0
10456941,0,0,0,987500,0,4,,0,0,0
10456951,1,0,0,400000,1,3,,0,1,1
10456951,1,0,0,400000,1,3,,0,1,1
10456951,1,0,0,400000,1,3,,0,1,1
10456961,0,0,0,800000,0,1,,0,0,0
10456971,0,0,0,675000,1,4,,0,0,0
10456971,0,0,0,675000,1,4,,0,0,0
10456971,0,0,0,675000,1,4,,0,0,0
10456971,0,0,0,675000,1,4,,0,0,0
10456981,1,0,0,300000,0,1,,0,0,0
10456991,0,0,0,800000,0,1,,0,0,0
10457001,0,0,0,465000,0,4,88333.328,0,0,0
10457001,0,0,0,465000,0,4,88333.328,0,0,0
10457001,0,0,0,465000,0,4,88333.328,0,0,0
10457001,0,0,0,465000,0,4,88333.328,0,0,0
10457011,1,0,0,260000,1,5,281666.69,0,0,0
10457011,1,0,0,260000,1,5,281666.69,0,0,0
10457011,1,0,0,260000,1,5,281666.69,0,0,0
10457011,1,0,0,260000,1,5,281666.69,0,0,0
10457011,1,0,0,260000,1,5,281666.69,0,0,0
10457021,1,1,0,,1,3,32500,0,0,0
10457021,1,1,0,,1,3,32500,0,0,0
10457021,1,1,0,,1,3,32500,0,0,0
10457031,0,0,0,687500,0,4,25000,0,0,0
10457031,0,0,0,687500,0,4,25000,0,0,0
10457031,0,0,0,687500,0,4,25000,0,0,0
10457031,0,0,0,687500,0,4,25000,0,0,0
10457041,0,0,0,3500000,0,1,,0,0,0
10457051,1,0,0,195000,0,4,644166.69,0,0,0
10457051,1,0,0,195000,0,4,644166.69,0,0,0
10457051,1,0,0,195000,0,4,644166.69,0,0,0
10457051,1,0,0,195000,0,4,644166.69,0,0,0
10458901,1,0,0,331666.666666667,1,3,,0,0,0
10458901,1,0,0,331666.666666667,1,3,,0,0,0
10458901,1,0,0,331666.666666667,1,3,,0,0,0
10458911,0,0,0,526666.666666667,0,3,321666.66,0,0,0
10458911,0,0,0,526666.666666667,0,3,321666.66,0,0,0
10458911,0,0,0,526666.666666667,0,3,321666.66,0,0,0
10458921,0,0,0,602500,0,4,,0,0,0
10458921,0,0,0,602500,0,4,,0,0,0
10458921,0,0,0,602500,0,4,,0,0,0
10458921,0,0,0,602500,0,4,,0,0,0
10458961,0,0,0,908500,0,1,,0,0,0
10458971,0,0,0,500000,0,4,85000,0,0,0
10458971,0,0,0,500000,0,4,85000,0,0,0
10458971,0,0,0,500000,0,4,85000,0,0,0
10458971,0,0,0,500000,0,4,85000,0,0,0
10458981,0,0,0,1009508.66666667,0,3,,0,0,0
10458981,0,0,0,1009508.66666667,0,3,,0,0,0
10458981,0,0,0,1009508.66666667,0,3,,0,0,0
10458991,1,1,0,,0,4,100833.34,0,0,0
10458991,1,1,0,,0,4,100833.34,0,0,0
10458991,1,1,0,,0,4,100833.34,0,0,0
10458991,1,1,0,,0,4,100833.34,0,0,0
10459001,0,0,0,2433145.83333333,0,4,5833.3335,0,0,0
10459001,0,0,0,2433145.83333333,0,4,5833.3335,0,0,0
10459001,0,0,0,2433145.83333333,0,4,5833.3335,0,0,0
10459001,0,0,0,2433145.83333333,0,4,5833.3335,0,0,0
10459021,0,0,0,2345000,0,1,,0,0,0
10459031,0,0,0,1800000,0,1,,0,0,0
10459041,0,0,0,1620000,0,5,50000,0,0,0
10459041,0,0,0,1620000,0,5,50000,0,0,0
10459041,0,0,0,1620000,0,5,50000,0,0,0
10459041,0,0,0,1620000,0,5,50000,0,0,0
10459041,0,0,0,1620000,0,5,50000,0,0,0
10459051,1,1,0,,0,2,,0,0,0
10459051,1,1,0,,0,2,,0,0,0
10459061,0,0,0,1400000,0,4,255000,0,0,0
10459061,0,0,0,1400000,0,4,255000,0,0,0
10459061,0,0,0,1400000,0,4,255000,0,0,0
10459061,0,0,0,1400000,0,4,255000,0,0,0
10459071,0,0,0,3700000,0,1,,0,0,0
10459081,0,0,0,760000,0,3,388000,0,0,0
10459081,0,0,0,760000,0,3,388000,0,0,0
10459081,0,0,0,760000,0,3,388000,0,0,0
10459091,0,0,0,525000,0,2,7500,0,0,0
10459091,0,0,0,525000,0,2,7500,0,0,0
10459101,1,0,0,297500,1,4,,0,0,0
10459101,1,0,0,297500,1,4,,0,0,0
10459101,1,0,0,297500,1,4,,0,0,0
10459101,1,0,0,297500,1,4,,0,0,0
10459111,0,0,0,661666.666666667,1,3,0,0,0,0
10459111,0,0,0,661666.666666667,1,3,0,0,0,0
10459111,0,0,0,661666.666666667,1,3,0,0,0,0
10459121,1,0,0,241000,1,5,46666.664,0,0,0
10459121,1,0,0,241000,1,5,46666.664,0,0,0
10459121,1,0,0,241000,1,5,46666.664,0,0,0
10459121,1,0,0,241000,1,5,46666.664,0,0,0
10459121,1,0,0,241000,1,5,46666.664,0,0,0
10459141,0,0,0,931500,0,2,,0,0,0
10459141,0,0,0,931500,0,2,,0,0,0
10459151,0,0,0,800000,1,5,52500,0,0,0
10459151,0,0,0,800000,1,5,52500,0,0,0
10459151,0,0,0,800000,1,5,52500,0,0,0
10459151,0,0,0,800000,1,5,52500,0,0,0
10459151,0,0,0,800000,1,5,52500,0,0,0
10459161,0,0,0,900000,0,3,,0,0,0
10459161,0,0,0,900000,0,3,,0,0,0
10459161,0,0,0,900000,0,3,,0,0,0
10459171,0,0,0,1129802.66666667,0,3,491666.66,0,0,0
10459171,0,0,0,1129802.66666667,0,3,491666.66,0,0,0
10459171,0,0,0,1129802.66666667,0,3,491666.66,0,0,0
10459181,0,0,0,450500,0,3,,0,0,0
10459181,0,0,0,450500,0,3,,0,0,0
10459181,0,0,0,450500,0,3,,0,0,0
10459191,1,1,0,12500,0,2,300000,0,0,0
10459191,1,1,0,12500,0,2,300000,0,0,0
10459201,1,0,0,237500,1,4,163333.34,0,0,0
10459201,1,0,0,237500,1,4,163333.34,0,0,0
10459201,1,0,0,237500,1,4,163333.34,0,0,0
10459201,1,0,0,237500,1,4,163333.34,0,0,0
10459211,0,0,0,521250,0,4,20833.334,0,0,0
10459211,0,0,0,521250,0,4,20833.334,0,0,0
10459211,0,0,0,521250,0,4,20833.334,0,0,0
10459211,0,0,0,521250,0,4,20833.334,0,0,0
10459221,0,0,0,487750,1,4,,0,0,0
10459221,0,0,0,487750,1,4,,0,0,0
10459221,0,0,0,487750,1,4,,0,0,0
10459221,0,0,0,487750,1,4,,0,0,0
10459231,1,0,0,401666.666666667,0,3,,0,0,0
10459231,1,0,0,401666.666666667,0,3,,0,0,0
10459231,1,0,0,401666.666666667,0,3,,0,0,0
10459241,1,1,0,,0,2,,0,0,0
10459241,1,1,0,,0,2,,0,0,0
10459251,1,1,0,100000,1,6,120000,0,0,0
10459251,1,1,0,100000,1,6,120000,0,0,0
10459251,1,1,0,100000,1,6,120000,0,0,0
10459251,1,1,0,100000,1,6,120000,0,0,0
10459251,1,1,0,100000,1,6,120000,0,0,0
10459251,1,1,0,100000,1,6,120000,0,0,0
10459261,1,1,0,,0,3,23333.332,0,0,0
10459261,1,1,0,,0,3,23333.332,0,0,0
10459261,1,1,0,,0,3,23333.332,0,0,0
10459271,0,0,0,360000,0,3,31666.666,0,0,0
10459271,0,0,0,360000,0,3,31666.666,0,0,0
10459271,0,0,0,360000,0,3,31666.666,0,0,0
10459281,0,0,0,3725000,0,1,0,0,0,0
10459291,0,0,0,3897916.5,0,2,,0,0,0
10459291,0,0,0,3897916.5,0,2,,0,0,0
10459301,0,0,0,854166.666666667,0,2,,0,0,0
10459301,0,0,0,854166.666666667,0,2,,0,0,0
10459311,0,0,0,1878472.22222222,0,3,,0,0,0
10459311,0,0,0,1878472.22222222,0,3,,0,0,0
10459311,0,0,0,1878472.22222222,0,3,,0,0,0
10459321,0,0,0,1000000,0,3,,0,0,0
10459321,0,0,0,1000000,0,3,,0,0,0
10459321,0,0,0,1000000,0,3,,0,0,0
10459331,0,0,0,400000,0,1,,0,0,0
10459341,0,0,0,3195208.33333333,0,4,,0,0,0
10459341,0,0,0,3195208.33333333,0,4,,0,0,0
10459341,0,0,0,3195208.33333333,0,4,,0,0,0
10459341,0,0,0,3195208.33333333,0,4,,0,0,0
10459351,0,0,0,500000,0,2,,0,0,0
10459351,0,0,0,500000,0,2,,0,0,0
10459361,0,0,0,9750000,0,2,,0,0,0
10459361,0,0,0,9750000,0,2,,0,0,0
10459371,0,0,0,4180555.55555556,0,3,,0,0,0
10459371,0,0,0,4180555.55555556,0,3,,0,0,0
10459371,0,0,0,4180555.55555556,0,3,,0,0,0
10459381,0,0,0,1000000,0,2,,0,0,0
10459381,0,0,0,1000000,0,2,,0,0,0
10459391,0,0,0,2000000,0,1,,0,0,0
10459401,0,0,0,2023333.33333333,0,3,104166.67,0,0,0
10459401,0,0,0,2023333.33333333,0,3,104166.67,0,0,0
10459401,0,0,0,2023333.33333333,0,3,104166.67,0,0,0
10459411,0,0,0,1640625,0,4,654000,0,0,0
10459411,0,0,0,1640625,0,4,654000,0,0,0
10459411,0,0,0,1640625,0,4,654000,0,0,0
10459411,0,0,0,1640625,0,4,654000,0,0,0
10459421,0,0,0,742416.666666667,0,4,,0,0,0
10459421,0,0,0,742416.666666667,0,4,,0,0,0
10459421,0,0,0,742416.666666667,0,4,,0,0,0
10459421,0,0,0,742416.666666667,0,4,,0,0,0
10459431,0,0,0,1354166.66666667,0,4,991666.63,0,0,0
10459431,0,0,0,1354166.66666667,0,4,991666.63,0,0,0
10459431,0,0,0,1354166.66666667,0,4,991666.63,0,0,0
10459431,0,0,0,1354166.66666667,0,4,991666.63,0,0,0
10459441,0,0,0,1288333.33333333,0,3,,0,0,0
10459441,0,0,0,1288333.33333333,0,3,,0,0,0
10459441,0,0,0,1288333.33333333,0,3,,0,0,0
10459451,0,0,0,1302083.33333333,0,2,212500,0,0,0
10459451,0,0,0,1302083.33333333,0,2,212500,0,0,0
10459461,0,0,0,1320833.33333333,0,2,,0,0,0
10459461,0,0,0,1320833.33333333,0,2,,0,0,0
10459471,0,0,0,3694444.33333333,0,3,,0,0,0
10459471,0,0,0,3694444.33333333,0,3,,0,0,0
10459471,0,0,0,3694444.33333333,0,3,,0,0,0
10459481,0,0,0,2380283.5,0,2,,0,0,0
10459481,0,0,0,2380283.5,0,2,,0,0,0
10459491,0,0,0,2079312.5,0,2,0,0,0,0
10459491,0,0,0,2079312.5,0,2,0,0,0,0
10459501,0,0,0,3973013,0,2,,0,0,0
10459501,0,0,0,3973013,0,2,,0,0,0
10459511,0,0,0,843750,0,2,110416.67,0,0,0
10459511,0,0,0,843750,0,2,110416.67,0,0,0
10459521,0,0,0,5000000,0,2,,0,0,0
10459521,0,0,0,5000000,0,2,,0,0,0
10459531,0,0,0,2062500,0,2,,0,0,0
10459531,0,0,0,2062500,0,2,,0,0,0
10459541,0,0,0,1122222.22222222,0,3,,0,0,0
10459541,0,0,0,1122222.22222222,0,3,,0,0,0
10459541,0,0,0,1122222.22222222,0,3,,0,0,0
10459551,0,0,0,1722222.22222222,0,3,783333.31,0,0,0
10459551,0,0,0,1722222.22222222,0,3,783333.31,0,0,0
10459551,0,0,0,1722222.22222222,0,3,783333.31,0,0,0
10459561,0,0,0,8000000,0,1,,0,0,0
10459571,0,0,0,8333333.33333333,0,1,20833.334,0,0,0
10459581,0,0,0,3814583.33333333,0,2,300000,0,0,0
10459581,0,0,0,3814583.33333333,0,2,300000,0,0,0
10459591,0,0,0,2783333.33333333,0,3,,0,1,1
10459591,0,0,0,2783333.33333333,0,3,,0,1,1
10459591,0,0,0,2783333.33333333,0,3,,0,1,1
10459601,0,0,0,1041666.66666667,0,2,,0,0,0
10459601,0,0,0,1041666.66666667,0,2,,0,0,0
10459611,1,0,0,250000,1,3,,0,1,1
10459611,1,0,0,250000,1,3,,0,1,1
10459611,1,0,0,250000,1,3,,0,1,1
10459621,1,0,0,340000,0,2,,0,0,0
10459621,1,0,0,340000,0,2,,0,0,0
10459631,0,0,0,250000,0,1,,0,0,0
10459641,0,0,0,1500000,0,1,,0,0,0
10459651,0,0,0,4750000,0,1,,0,0,0
10459661,0,0,0,760000,0,5,589166.69,0,0,0
10459661,0,0,0,760000,0,5,589166.69,0,0,0
10459661,0,0,0,760000,0,5,589166.69,0,0,0
10459661,0,0,0,760000,0,5,589166.69,0,0,0
10459661,0,0,0,760000,0,5,589166.69,0,0,0
10459671,0,0,0,2783611.11111111,0,3,540666.63,0,0,0
10459671,0,0,0,2783611.11111111,0,3,540666.63,0,0,0
10459671,0,0,0,2783611.11111111,0,3,540666.63,0,0,0
10459691,0,0,0,1439583.33333333,0,2,606666.63,0,0,0
10459691,0,0,0,1439583.33333333,0,2,606666.63,0,0,0
10459701,0,0,0,822777.777777778,0,3,,0,0,0
10459701,0,0,0,822777.777777778,0,3,,0,0,0
10459701,0,0,0,822777.777777778,0,3,,0,0,0
10459711,0,0,0,3204666.66666667,0,3,412500,0,0,0
10459711,0,0,0,3204666.66666667,0,3,412500,0,0,0
10459711,0,0,0,3204666.66666667,0,3,412500,0,0,0
10459721,0,0,0,18300000,0,1,83333.336,0,0,0
10459731,1,1,1,33333.3333333333,0,3,20000,0,0,0
10459731,1,1,1,33333.3333333333,0,3,20000,0,0,0
10459731,1,1,1,33333.3333333333,0,3,20000,0,0,0
10459741,0,0,1,400000,0,2,,0,0,0
10459741,0,0,1,400000,0,2,,0,0,0
10459751,0,0,0,823000,0,4,1200166.6,0,0,0
10459751,0,0,0,823000,0,4,1200166.6,0,0,0
10459751,0,0,0,823000,0,4,1200166.6,0,0,0
10459751,0,0,0,823000,0,4,1200166.6,0,0,0
10459761,0,0,0,800000,0,1,,0,0,0
10459771,1,0,0,437500,0,4,0,0,0,0
10459771,1,0,0,437500,0,4,0,0,0,0
