codigo_icfes,nombre_institucion,municipio,año,eval,lec,mat,soc,cie,ing,d_st,prom,global,pos
741538,CENT EDUC DIST FRIEDRICH NAUMANN,BOGOTÁ D.C.,2021,48,55.0,51.0,48.0,49.0,51.0,9.6,50.8,254.0,3928
741538,CENT EDUC DIST FRIEDRICH NAUMANN,BOGOTÁ D.C.,2022,53,54.0,52.0,47.0,51.0,51.0,9.6,51.0,255.0,4637
741538,CENT EDUC DIST FRIEDRICH NAUMANN,BOGOTÁ D.C.,2023,66,53.0,50.0,47.0,50.0,51.0,9.4,50.1,250.5,5788
741538,CENT EDUC DIST FRIEDRICH NAUMANN,BOGOTÁ D.C.,2024,55,57.0,55.0,51.0,52.0,55.0,9.4,53.8,269.0,3641
741538,CENT EDUC DIST FRIEDRICH NAUMANN,BOGOTÁ D.C.,2025,58,58.0,58.0,50.0,52.0,58.0,9.0,54.8,274.0,3312
039651,INST DIST CASTILLA,BOGOTÁ D.C.,2020,83,56.0,54.0,53.0,52.0,54.0,9.4,53.8,269.0,2437
039651,INST DIST CASTILLA,BOGOTÁ D.C.,2021,95,57.0,52.0,52.0,51.0,59.0,10.0,53.5,267.5,2660
039651,INST DIST CASTILLA,BOGOTÁ D.C.,2022,77,57.0,52.0,50.0,51.0,58.0,8.4,52.9,264.5,3592
039651,INST DIST CASTILLA,BOGOTÁ D.C.,2023,82,57.0,53.0,51.0,53.0,58.0,9.8,53.8,269.0,3317
039651,INST DIST CASTILLA,BOGOTÁ D.C.,2024,76,56.0,55.0,53.0,54.0,62.0,9.8,55.1,275.5,3074
039651,INST DIST CASTILLA,BOGOTÁ D.C.,2025,81,58.0,54.0,52.0,52.0,61.0,10.8,54.5,272.5,3504
039693,COL DIST FERNANDO MAZUERA VILLEGAS,BOGOTÁ D.C.,2020,129,53.0,53.0,50.0,49.0,47.0,8.6,50.9,254.5,3960
039693,COL DIST FERNANDO MAZUERA VILLEGAS,BOGOTÁ D.C.,2021,159,54.0,49.0,49.0,49.0,50.0,9.0,50.2,251.0,4303
039693,COL DIST FERNANDO MAZUERA VILLEGAS,BOGOTÁ D.C.,2022,119,55.0,55.0,49.0,53.0,50.0,9.2,52.8,264.0,3592
039693,COL DIST FERNANDO MAZUERA VILLEGAS,BOGOTÁ D.C.,2023,148,54.0,54.0,50.0,52.0,52.0,9.2,52.5,262.5,4159
039693,COL DIST FERNANDO MAZUERA VILLEGAS,BOGOTÁ D.C.,2024,140,55.0,57.0,47.0,51.0,52.0,8.8,52.5,262.5,4539
039693,COL DIST FERNANDO MAZUERA VILLEGAS,BOGOTÁ D.C.,2025,130,54.0,53.0,48.0,52.0,54.0,10.0,51.9,259.5,5087
138032,COL VIRGINIA GUTIERREZ DE PINEDA (INS EDUC DIST),BOGOTÁ D.C.,2020,106,57.0,57.0,52.0,53.0,48.0,9.2,54.2,271.0,2294
138032,COL VIRGINIA GUTIERREZ DE PINEDA (INS EDUC DIST),BOGOTÁ D.C.,2021,93,52.0,51.0,46.0,48.0,49.0,8.4,49.2,246.0,4956
138032,COL VIRGINIA GUTIERREZ DE PINEDA (INS EDUC DIST),BOGOTÁ D.C.,2022,72,53.0,52.0,47.0,49.0,49.0,9.2,50.2,251.0,5167
138032,COL VIRGINIA GUTIERREZ DE PINEDA (INS EDUC DIST),BOGOTÁ D.C.,2023,63,57.0,55.0,52.0,53.0,54.0,8.8,54.2,271.0,3101
138032,COL VIRGINIA GUTIERREZ DE PINEDA (INS EDUC DIST),BOGOTÁ D.C.,2024,92,54.0,53.0,50.0,52.0,54.0,11.0,52.4,262.0,4539
138032,COL VIRGINIA GUTIERREZ DE PINEDA (INS EDUC DIST),BOGOTÁ D.C.,2025,107,53.0,53.0,48.0,52.0,55.0,9.8,51.8,259.0,5087
192021,CENT EDUC DIST VILLA ELISA,BOGOTÁ D.C.,2021,52,55.0,50.0,48.0,50.0,51.0,10.2,50.8,254.0,3928
192021,CENT EDUC DIST VILLA ELISA,BOGOTÁ D.C.,2022,56,58.0,55.0,51.0,52.0,52.0,8.8,53.8,269.0,3089
192021,CENT EDUC DIST VILLA ELISA,BOGOTÁ D.C.,2023,60,55.0,54.0,51.0,52.0,53.0,8.4,53.0,265.0,3776
192021,CENT EDUC DIST VILLA ELISA,BOGOTÁ D.C.,2024,62,56.0,56.0,54.0,53.0,55.0,8.6,54.8,274.0,3172
192021,CENT EDUC DIST VILLA ELISA,BOGOTÁ D.C.,2025,59,55.0,54.0,49.0,52.0,52.0,10.2,52.5,262.5,4679
215954,COL DIST EDUC BAS Y MEDIA JUAN FRANCISCO BERBEO,BOGOTÁ D.C.,2020,47,57.0,56.0,53.0,50.0,48.0,9.2,53.5,267.5,2591
215954,COL DIST EDUC BAS Y MEDIA JUAN FRANCISCO BERBEO,BOGOTÁ D.C.,2021,47,57.0,55.0,52.0,52.0,53.0,9.2,53.9,269.5,2513
215954,COL DIST EDUC BAS Y MEDIA JUAN FRANCISCO BERBEO,BOGOTÁ D.C.,2022,46,55.0,53.0,50.0,51.0,54.0,8.8,52.4,262.0,3812
215954,COL DIST EDUC BAS Y MEDIA JUAN FRANCISCO BERBEO,BOGOTÁ D.C.,2023,51,58.0,57.0,53.0,56.0,57.0,9.8,56.1,280.5,2407
215954,COL DIST EDUC BAS Y MEDIA JUAN FRANCISCO BERBEO,BOGOTÁ D.C.,2024,55,59.0,59.0,55.0,57.0,58.0,9.4,57.5,287.5,2139
215954,COL DIST EDUC BAS Y MEDIA JUAN FRANCISCO BERBEO,BOGOTÁ D.C.,2025,57,56.0,55.0,51.0,52.0,56.0,9.8,53.7,268.5,3966
600346,INST TENERIFE,BOGOTÁ D.C.,2020,20,52.0,47.0,49.0,48.0,46.0,8.6,48.8,244.0,5346
600346,INST TENERIFE,BOGOTÁ D.C.,2021,38,53.0,49.0,48.0,48.0,49.0,8.2,49.5,247.5,4807
600346,INST TENERIFE,BOGOTÁ D.C.,2022,18,55.0,49.0,51.0,48.0,51.0,8.2,50.8,254.0,4769
600346,INST TENERIFE,BOGOTÁ D.C.,2023,20,57.0,53.0,54.0,51.0,53.0,9.0,53.7,268.5,3422
600346,INST TENERIFE,BOGOTÁ D.C.,2024,27,56.0,52.0,50.0,50.0,52.0,9.0,52.0,260.0,4813
600346,INST TENERIFE,BOGOTÁ D.C.,2025,18,54.0,52.0,49.0,52.0,55.0,9.8,52.0,260.0,4957
727347,COLEGIO JOSE MARIA VELAZ (IED),BOGOTÁ D.C.,2020,118,55.0,57.0,52.0,52.0,47.0,9.2,53.5,267.5,2591
727347,COLEGIO JOSE MARIA VELAZ (IED),BOGOTÁ D.C.,2021,110,55.0,55.0,50.0,50.0,50.0,9.4,52.3,261.5,3173
727347,COLEGIO JOSE MARIA VELAZ (IED),BOGOTÁ D.C.,2022,96,55.0,55.0,49.0,51.0,51.0,9.6,52.4,262.0,3812
727347,COLEGIO JOSE MARIA VELAZ (IED),BOGOTÁ D.C.,2023,89,56.0,58.0,51.0,52.0,50.0,9.6,53.9,269.5,3317
727347,COLEGIO JOSE MARIA VELAZ (IED),BOGOTÁ D.C.,2024,99,56.0,56.0,52.0,54.0,53.0,9.2,54.4,272.0,3348
727347,COLEGIO JOSE MARIA VELAZ (IED),BOGOTÁ D.C.,2025,96,55.0,54.0,50.0,52.0,53.0,9.4,52.8,264.0,4428
718551,INST POLITECNICO NAL FEMENINO,BOGOTÁ D.C.,2020,47,52.0,52.0,49.0,49.0,46.0,9.0,50.2,251.0,4329
718551,INST POLITECNICO NAL FEMENINO,BOGOTÁ D.C.,2021,54,55.0,52.0,49.0,50.0,54.0,9.4,51.7,258.5,3478
718551,INST POLITECNICO NAL FEMENINO,BOGOTÁ D.C.,2022,44,58.0,55.0,52.0,53.0,53.0,9.2,54.4,272.0,2824
718551,INST POLITECNICO NAL FEMENINO,BOGOTÁ D.C.,2023,54,56.0,54.0,51.0,53.0,57.0,9.6,53.8,269.0,3317
718551,INST POLITECNICO NAL FEMENINO,BOGOTÁ D.C.,2024,47,57.0,54.0,51.0,52.0,55.0,8.6,53.6,268.0,3765
718551,INST POLITECNICO NAL FEMENINO,BOGOTÁ D.C.,2025,52,58.0,55.0,51.0,52.0,58.0,10.6,54.3,271.5,3610
735308,COLEGIO DEBORA ARANGO PÉREZ,BOGOTÁ D.C.,2020,177,53.0,50.0,49.0,48.0,51.0,10.0,50.1,250.5,4470
735308,COLEGIO DEBORA ARANGO PÉREZ,BOGOTÁ D.C.,2021,198,55.0,51.0,48.0,49.0,56.0,9.6,51.2,256.0,3688
735308,COLEGIO DEBORA ARANGO PÉREZ,BOGOTÁ D.C.,2022,194,56.0,52.0,51.0,51.0,57.0,10.0,52.8,264.0,3592
735308,COLEGIO DEBORA ARANGO PÉREZ,BOGOTÁ D.C.,2023,169,56.0,55.0,51.0,52.0,59.0,10.0,53.9,269.5,3317
735308,COLEGIO DEBORA ARANGO PÉREZ,BOGOTÁ D.C.,2024,180,55.0,53.0,49.0,51.0,58.0,9.6,52.5,262.5,4539
735308,COLEGIO DEBORA ARANGO PÉREZ,BOGOTÁ D.C.,2025,178,56.0,55.0,50.0,52.0,59.0,10.2,53.7,268.5,3966
102673,CENT EDUC DIST NUEVO SAN ANDRES DE LOS ALTOS,BOGOTÁ D.C.,2020,40,51.0,51.0,47.0,48.0,46.0,8.8,49.0,245.0,5182
102673,CENT EDUC DIST NUEVO SAN ANDRES DE LOS ALTOS,BOGOTÁ D.C.,2021,40,50.0,47.0,45.0,47.0,48.0,9.4,47.3,236.5,6424
102673,CENT EDUC DIST NUEVO SAN ANDRES DE LOS ALTOS,BOGOTÁ D.C.,2022,36,50.0,49.0,47.0,49.0,50.0,9.0,48.8,244.0,6169
102673,CENT EDUC DIST NUEVO SAN ANDRES DE LOS ALTOS,BOGOTÁ D.C.,2023,32,51.0,48.0,47.0,47.0,48.0,8.4,48.2,241.0,7120
102673,CENT EDUC DIST NUEVO SAN ANDRES DE LOS ALTOS,BOGOTÁ D.C.,2024,38,53.0,50.0,49.0,49.0,51.0,8.6,50.3,251.5,6023
102673,CENT EDUC DIST NUEVO SAN ANDRES DE LOS ALTOS,BOGOTÁ D.C.,2025,31,53.0,54.0,50.0,52.0,54.0,9.2,52.4,262.0,4679
020255,COL PARROQ CONFRATERNIDAD DE LA DOCTRINA CRISTIANA,BOGOTÁ D.C.,2020,33,56.0,55.0,55.0,53.0,49.0,10.2,54.3,271.5,2294
020255,COL PARROQ CONFRATERNIDAD DE LA DOCTRINA CRISTIANA,BOGOTÁ D.C.,2021,36,56.0,53.0,48.0,50.0,53.0,9.0,51.8,259.0,3375
020255,COL PARROQ CONFRATERNIDAD DE LA DOCTRINA CRISTIANA,BOGOTÁ D.C.,2022,30,57.0,56.0,53.0,54.0,56.0,9.8,55.1,275.5,2589
020255,COL PARROQ CONFRATERNIDAD DE LA DOCTRINA CRISTIANA,BOGOTÁ D.C.,2023,30,55.0,55.0,50.0,53.0,54.0,9.0,53.3,266.5,3670
020255,COL PARROQ CONFRATERNIDAD DE LA DOCTRINA CRISTIANA,BOGOTÁ D.C.,2024,38,58.0,57.0,53.0,54.0,56.0,9.2,55.5,277.5,2888
020255,COL PARROQ CONFRATERNIDAD DE LA DOCTRINA CRISTIANA,BOGOTÁ D.C.,2025,40,57.0,52.0,50.0,52.0,55.0,8.4,52.9,264.5,4428
072967,UNIDAD EDUCATIVA JEAN PIAGET,BOGOTÁ D.C.,2020,61,55.0,54.0,53.0,52.0,50.0,9.0,53.2,266.0,2679
072967,UNIDAD EDUCATIVA JEAN PIAGET,BOGOTÁ D.C.,2021,42,58.0,54.0,55.0,55.0,58.0,9.0,55.7,278.5,1959
072967,UNIDAD EDUCATIVA JEAN PIAGET,BOGOTÁ D.C.,2022,46,58.0,57.0,56.0,54.0,60.0,11.0,56.5,282.5,2118
072967,UNIDAD EDUCATIVA JEAN PIAGET,BOGOTÁ D.C.,2023,58,57.0,55.0,53.0,53.0,56.0,9.6,54.6,273.0,2917
072967,UNIDAD EDUCATIVA JEAN PIAGET,BOGOTÁ D.C.,2024,62,58.0,56.0,51.0,54.0,58.0,9.4,55.0,275.0,3074
072967,UNIDAD EDUCATIVA JEAN PIAGET,BOGOTÁ D.C.,2025,51,55.0,54.0,49.0,52.0,58.0,10.6,52.9,264.5,4428
075200,CENT EDUC DIST PORFIRIO BARBA JACOB,BOGOTÁ D.C.,2020,74,52.0,51.0,47.0,47.0,47.0,9.0,49.1,245.5,5182
075200,CENT EDUC DIST PORFIRIO BARBA JACOB,BOGOTÁ D.C.,2021,76,53.0,50.0,47.0,48.0,51.0,9.6,49.6,248.0,4675
075200,CENT EDUC DIST PORFIRIO BARBA JACOB,BOGOTÁ D.C.,2022,74,52.0,50.0,45.0,47.0,48.0,9.0,48.5,242.5,6461
075200,CENT EDUC DIST PORFIRIO BARBA JACOB,BOGOTÁ D.C.,2023,72,52.0,50.0,47.0,48.0,51.0,9.0,49.4,247.0,6222
075200,CENT EDUC DIST PORFIRIO BARBA JACOB,BOGOTÁ D.C.,2024,74,55.0,51.0,48.0,50.0,54.0,9.4,51.2,256.0,5338
075200,CENT EDUC DIST PORFIRIO BARBA JACOB,BOGOTÁ D.C.,2025,72,55.0,52.0,49.0,52.0,55.0,9.4,52.2,261.0,4808
102426,CENT EDUC DIST EL PORVENIR,BOGOTÁ D.C.,2020,78,56.0,56.0,52.0,52.0,46.0,8.8,53.4,267.0,2591
102426,CENT EDUC DIST EL PORVENIR,BOGOTÁ D.C.,2021,72,55.0,51.0,51.0,50.0,51.0,9.8,51.7,258.5,3478
102426,CENT EDUC DIST EL PORVENIR,BOGOTÁ D.C.,2022,72,55.0,51.0,49.0,49.0,48.0,9.2,50.8,254.0,4769
102426,CENT EDUC DIST EL PORVENIR,BOGOTÁ D.C.,2023,73,57.0,55.0,53.0,54.0,54.0,9.4,54.7,273.5,2917
102426,CENT EDUC DIST EL PORVENIR,BOGOTÁ D.C.,2024,74,56.0,56.0,52.0,53.0,54.0,10.0,54.2,271.0,3449
102426,CENT EDUC DIST EL PORVENIR,BOGOTÁ D.C.,2025,86,57.0,53.0,52.0,52.0,56.0,8.0,53.7,268.5,3966
056390,CENT EDUC DIST RUFINO JOSE CUERVO,BOGOTÁ D.C.,2020,125,54.0,53.0,51.0,50.0,48.0,9.0,51.7,258.5,3519
056390,CENT EDUC DIST RUFINO JOSE CUERVO,BOGOTÁ D.C.,2021,121,54.0,52.0,48.0,49.0,51.0,8.6,50.8,254.0,3928
056390,CENT EDUC DIST RUFINO JOSE CUERVO,BOGOTÁ D.C.,2022,109,55.0,53.0,49.0,51.0,51.0,8.8,51.9,259.5,4132
056390,CENT EDUC DIST RUFINO JOSE CUERVO,BOGOTÁ D.C.,2023,114,54.0,53.0,50.0,51.0,52.0,9.8,52.0,260.0,4401
056390,CENT EDUC DIST RUFINO JOSE CUERVO,BOGOTÁ D.C.,2024,106,57.0,56.0,52.0,52.0,54.0,9.2,54.2,271.0,3449
056390,CENT EDUC DIST RUFINO JOSE CUERVO,BOGOTÁ D.C.,2025,97,57.0,57.0,51.0,52.0,54.0,9.4,54.2,271.0,3610
120568,CENT EDUC DIST SAN CIPRIANO,BOGOTÁ D.C.,2020,36,57.0,54.0,56.0,51.0,53.0,10.2,54.4,272.0,2224
120568,CENT EDUC DIST SAN CIPRIANO,BOGOTÁ D.C.,2021,58,54.0,51.0,51.0,49.0,54.0,9.6,51.5,257.5,3586
120568,CENT EDUC DIST SAN CIPRIANO,BOGOTÁ D.C.,2022,44,58.0,54.0,55.0,52.0,57.0,10.0,54.9,274.5,2662
120568,CENT EDUC DIST SAN CIPRIANO,BOGOTÁ D.C.,2024,32,56.0,54.0,50.0,52.0,56.0,10.0,53.2,266.0,4012
120568,CENT EDUC DIST SAN CIPRIANO,BOGOTÁ D.C.,2025,38,55.0,51.0,49.0,52.0,54.0,9.8,51.9,259.5,5087
664979,COL DIST JOSE ASUNCION SILVA,BOGOTÁ D.C.,2020,44,55.0,55.0,52.0,53.0,50.0,8.0,53.5,267.5,2591
664979,COL DIST JOSE ASUNCION SILVA,BOGOTÁ D.C.,2021,54,57.0,53.0,51.0,52.0,54.0,9.6,53.3,266.5,2723
664979,COL DIST JOSE ASUNCION SILVA,BOGOTÁ D.C.,2022,55,58.0,57.0,52.0,53.0,52.0,8.8,54.8,274.0,2662
664979,COL DIST JOSE ASUNCION SILVA,BOGOTÁ D.C.,2023,60,54.0,55.0,51.0,51.0,54.0,9.4,52.8,264.0,3891
664979,COL DIST JOSE ASUNCION SILVA,BOGOTÁ D.C.,2024,44,55.0,55.0,50.0,54.0,53.0,9.4,53.5,267.5,3886
664979,COL DIST JOSE ASUNCION SILVA,BOGOTÁ D.C.,2025,48,57.0,56.0,48.0,52.0,55.0,9.0,53.4,267.0,4079
658435,LICEO PEDAGÓGICO NUESTRA SEÑORA DE LA SABIDURIA - SEDE PRINCIPAL,BOGOTÁ D.C.,2020,52,55.0,56.0,54.0,50.0,53.0,11.4,53.7,268.5,2515
658435,LICEO PEDAGÓGICO NUESTRA SEÑORA DE LA SABIDURIA - SEDE PRINCIPAL,BOGOTÁ D.C.,2021,73,58.0,54.0,52.0,51.0,58.0,9.4,54.1,270.5,2440
658435,LICEO PEDAGÓGICO NUESTRA SEÑORA DE LA SABIDURIA - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,57,58.0,52.0,53.0,51.0,59.0,9.4,53.9,269.5,3089
658435,LICEO PEDAGÓGICO NUESTRA SEÑORA DE LA SABIDURIA - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,63,57.0,52.0,51.0,52.0,57.0,9.6,53.3,266.5,3670
658435,LICEO PEDAGÓGICO NUESTRA SEÑORA DE LA SABIDURIA - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,60,56.0,51.0,50.0,51.0,61.0,10.2,52.7,263.5,4413
658435,LICEO PEDAGÓGICO NUESTRA SEÑORA DE LA SABIDURIA - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,93,57.0,53.0,49.0,52.0,58.0,9.4,53.2,266.0,4192
218966,COL DIST CRISTOBAL COLON (SERVITA),BOGOTÁ D.C.,2020,69,51.0,50.0,48.0,47.0,48.0,8.8,48.9,244.5,5346
218966,COL DIST CRISTOBAL COLON (SERVITA),BOGOTÁ D.C.,2021,100,54.0,50.0,48.0,48.0,51.0,9.2,50.1,250.5,4448
218966,COL DIST CRISTOBAL COLON (SERVITA),BOGOTÁ D.C.,2022,64,54.0,51.0,47.0,51.0,53.0,8.8,50.9,254.5,4769
218966,COL DIST CRISTOBAL COLON (SERVITA),BOGOTÁ D.C.,2023,94,53.0,51.0,48.0,49.0,51.0,9.4,50.3,251.5,5651
218966,COL DIST CRISTOBAL COLON (SERVITA),BOGOTÁ D.C.,2024,85,53.0,51.0,47.0,48.0,52.0,10.4,49.9,249.5,6319
218966,COL DIST CRISTOBAL COLON (SERVITA),BOGOTÁ D.C.,2025,87,54.0,54.0,48.0,52.0,54.0,9.6,52.2,261.0,4808
659250,COLEGIO CENTRO DE ESTUDIOS PRO-PYMES - SEDE PRINCIPAL,BOGOTÁ D.C.,2020,69,49.0,46.0,44.0,44.0,44.0,9.2,45.6,228.0,7845
659250,COLEGIO CENTRO DE ESTUDIOS PRO-PYMES - SEDE PRINCIPAL,BOGOTÁ D.C.,2021,72,48.0,45.0,42.0,45.0,44.0,8.0,44.9,224.5,8287
659250,COLEGIO CENTRO DE ESTUDIOS PRO-PYMES - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,5,44.0,42.0,42.0,42.0,34.0,6.8,41.8,209.0,11110
659250,COLEGIO CENTRO DE ESTUDIOS PRO-PYMES - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,35,50.0,46.0,45.0,44.0,44.0,8.8,46.1,230.5,8755
659250,COLEGIO CENTRO DE ESTUDIOS PRO-PYMES - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,91,48.0,45.0,44.0,44.0,45.0,9.4,45.2,226.0,9478
659250,COLEGIO CENTRO DE ESTUDIOS PRO-PYMES - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,5,50.0,53.0,40.0,52.0,51.0,16.0,48.9,244.5,7151
216473,DIANA TURBAY I,BOGOTÁ D.C.,2022,60,53.0,52.0,49.0,49.0,46.0,10.2,50.4,252.0,5035
216473,DIANA TURBAY I,BOGOTÁ D.C.,2023,87,54.0,53.0,49.0,50.0,49.0,9.2,51.3,256.5,4938
216473,DIANA TURBAY I,BOGOTÁ D.C.,2024,85,56.0,56.0,50.0,52.0,51.0,9.0,53.3,266.5,4012
216473,DIANA TURBAY I,BOGOTÁ D.C.,2025,90,54.0,54.0,50.0,52.0,53.0,9.6,52.5,262.5,4679
714733,COL NAL ANDRES BELLO,BOGOTÁ D.C.,2020,163,56.0,53.0,52.0,50.0,48.0,9.0,52.4,262.0,3075
714733,COL NAL ANDRES BELLO,BOGOTÁ D.C.,2021,149,56.0,53.0,50.0,51.0,54.0,9.0,52.6,263.0,2989
714733,COL NAL ANDRES BELLO,BOGOTÁ D.C.,2022,144,56.0,54.0,52.0,54.0,55.0,10.2,54.1,270.5,3003
714733,COL NAL ANDRES BELLO,BOGOTÁ D.C.,2023,118,56.0,53.0,51.0,53.0,55.0,9.2,53.4,267.0,3550
714733,COL NAL ANDRES BELLO,BOGOTÁ D.C.,2024,156,56.0,54.0,50.0,52.0,55.0,9.6,53.2,266.0,4012
714733,COL NAL ANDRES BELLO,BOGOTÁ D.C.,2025,110,56.0,57.0,50.0,52.0,57.0,10.0,54.0,270.0,3735
734186,COL DIST EDUC BAS Y MEDIA AGUSTIN FERNANDEZ,BOGOTÁ D.C.,2020,117,51.0,50.0,47.0,49.0,45.0,10.2,48.9,244.5,5346
734186,COL DIST EDUC BAS Y MEDIA AGUSTIN FERNANDEZ,BOGOTÁ D.C.,2021,78,53.0,50.0,46.0,47.0,47.0,9.0,48.8,244.0,5257
734186,COL DIST EDUC BAS Y MEDIA AGUSTIN FERNANDEZ,BOGOTÁ D.C.,2022,102,50.0,48.0,44.0,46.0,46.0,9.2,46.9,234.5,7555
734186,COL DIST EDUC BAS Y MEDIA AGUSTIN FERNANDEZ,BOGOTÁ D.C.,2023,89,52.0,50.0,48.0,50.0,51.0,10.0,50.1,250.5,5788
734186,COL DIST EDUC BAS Y MEDIA AGUSTIN FERNANDEZ,BOGOTÁ D.C.,2024,96,51.0,51.0,44.0,48.0,49.0,9.6,48.5,242.5,7265
734186,COL DIST EDUC BAS Y MEDIA AGUSTIN FERNANDEZ,BOGOTÁ D.C.,2025,86,54.0,52.0,48.0,52.0,51.0,9.6,51.5,257.5,5365
140103,COL CUIDADELA EDUCATIVA BOSA (INS EDUC DIST),BOGOTÁ D.C.,2020,173,53.0,51.0,50.0,50.0,47.0,9.0,50.7,253.5,4092
140103,COL CUIDADELA EDUCATIVA BOSA (INS EDUC DIST),BOGOTÁ D.C.,2021,176,54.0,52.0,50.0,51.0,51.0,9.0,51.7,258.5,3478
140103,COL CUIDADELA EDUCATIVA BOSA (INS EDUC DIST),BOGOTÁ D.C.,2022,195,54.0,51.0,51.0,50.0,52.0,9.4,51.5,257.5,4379
140103,COL CUIDADELA EDUCATIVA BOSA (INS EDUC DIST),BOGOTÁ D.C.,2023,178,54.0,51.0,50.0,50.0,53.0,8.6,51.4,257.0,4796
140103,COL CUIDADELA EDUCATIVA BOSA (INS EDUC DIST),BOGOTÁ D.C.,2024,196,54.0,51.0,48.0,48.0,53.0,9.4,50.5,252.5,5878
140103,COL CUIDADELA EDUCATIVA BOSA (INS EDUC DIST),BOGOTÁ D.C.,2025,186,54.0,51.0,49.0,51.0,53.0,9.6,51.4,257.0,5365
144287,CENT EDUC NAL PILOTO BAVARIA,BOGOTÁ D.C.,2020,114,53.0,51.0,49.0,47.0,46.0,9.6,49.7,248.5,4747
144287,CENT EDUC NAL PILOTO BAVARIA,BOGOTÁ D.C.,2021,91,53.0,50.0,49.0,47.0,47.0,9.6,49.5,247.5,4807
144287,CENT EDUC NAL PILOTO BAVARIA,BOGOTÁ D.C.,2022,88,56.0,54.0,51.0,52.0,54.0,9.2,53.3,266.5,3387
144287,CENT EDUC NAL PILOTO BAVARIA,BOGOTÁ D.C.,2023,111,52.0,52.0,47.0,49.0,53.0,9.6,50.2,251.0,5651
144287,CENT EDUC NAL PILOTO BAVARIA,BOGOTÁ D.C.,2024,72,54.0,53.0,48.0,52.0,51.0,9.0,51.7,258.5,5086
144287,CENT EDUC NAL PILOTO BAVARIA,BOGOTÁ D.C.,2025,64,53.0,52.0,46.0,51.0,53.0,9.0,50.7,253.5,5916
698258,INSTITUTO PEDAGOGICO LA REAL SOCIEDAD,BOGOTÁ D.C.,2020,19,53.0,52.0,50.0,52.0,52.0,9.0,51.8,259.0,3398
698258,INSTITUTO PEDAGOGICO LA REAL SOCIEDAD,BOGOTÁ D.C.,2021,13,53.0,47.0,47.0,49.0,53.0,10.0,49.3,246.5,4956
698258,INSTITUTO PEDAGOGICO LA REAL SOCIEDAD,BOGOTÁ D.C.,2022,38,57.0,56.0,52.0,53.0,56.0,9.2,54.6,273.0,2746
698258,INSTITUTO PEDAGOGICO LA REAL SOCIEDAD,BOGOTÁ D.C.,2023,41,53.0,48.0,48.0,47.0,54.0,9.6,49.4,247.0,6222
698258,INSTITUTO PEDAGOGICO LA REAL SOCIEDAD,BOGOTÁ D.C.,2024,50,53.0,50.0,50.0,49.0,56.0,8.6,50.9,254.5,5600
698258,INSTITUTO PEDAGOGICO LA REAL SOCIEDAD,BOGOTÁ D.C.,2025,37,55.0,52.0,48.0,51.0,57.0,8.0,51.9,259.5,5087
698167,COL CASA ACAD CULTURAL,BOGOTÁ D.C.,2022,11,54.0,54.0,46.0,51.0,55.0,10.8,51.5,257.5,4379
698167,COL CASA ACAD CULTURAL,BOGOTÁ D.C.,2023,14,57.0,51.0,52.0,51.0,56.0,9.8,53.0,265.0,3776
698167,COL CASA ACAD CULTURAL,BOGOTÁ D.C.,2024,17,64.0,57.0,60.0,56.0,66.0,11.6,59.8,299.0,1476
698167,COL CASA ACAD CULTURAL,BOGOTÁ D.C.,2025,15,55.0,52.0,50.0,51.0,57.0,10.4,52.4,262.0,4679
718239,CORPORACION TECNOLOGICA EMPRESARIAL - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,1,36.0,31.0,42.0,34.0,50.0,0.0,36.8,184.0,13613
718239,CORPORACION TECNOLOGICA EMPRESARIAL - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,1,52.0,39.0,44.0,51.0,43.0,0.0,46.2,231.0,8880
735217,CENT EDUC DIST LUIS LOPEZ DE MESA,BOGOTÁ D.C.,2020,182,53.0,50.0,49.0,48.0,45.0,8.8,49.6,248.0,4747
735217,CENT EDUC DIST LUIS LOPEZ DE MESA,BOGOTÁ D.C.,2021,171,54.0,50.0,49.0,49.0,49.0,8.8,50.4,252.0,4180
735217,CENT EDUC DIST LUIS LOPEZ DE MESA,BOGOTÁ D.C.,2022,175,52.0,49.0,47.0,49.0,48.0,9.2,49.2,246.0,5890
735217,CENT EDUC DIST LUIS LOPEZ DE MESA,BOGOTÁ D.C.,2023,167,54.0,51.0,49.0,51.0,50.0,9.0,51.2,256.0,4938
735217,CENT EDUC DIST LUIS LOPEZ DE MESA,BOGOTÁ D.C.,2024,188,55.0,50.0,50.0,51.0,53.0,9.2,51.6,258.0,5086
735217,CENT EDUC DIST LUIS LOPEZ DE MESA,BOGOTÁ D.C.,2025,181,54.0,50.0,48.0,51.0,52.0,9.2,50.8,254.0,5767
121566,CENT EDUC DIST NUEVA DELHI,BOGOTÁ D.C.,2020,29,52.0,51.0,48.0,48.0,47.0,10.2,49.5,247.5,4883
